section,exercise_number,exercise_text,a,b,c,d,e,f,author,graphic,answer,solution
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.25","Un mol de substanţă se defineşte astfel:\\","cantitatea de substanță a cărei densitate este numeric egală cu masa moleculară a substanței date","cantitatea de substanță a cărei masă molară este egală cu a 12-a parte din masa atomică a izotopului de carbon $\left({ }_{6}^{12} \mathrm{C}\right)$","cantitatea de substanță a cărei masă, exprimată în grame, este numeric egală cu masa moleculară relativă a substanței date","cantitatea de substanță a cărei masă exprimată în kilograme este numeric egală cu masa moleculară a substanței date","cantitatea de substanță care conține $6,023 \cdot 10^{26}$ molecule","cantitatea de substanță aflată în condiții normale de temperatură şi presiune","Alexandru M. Preda","N/A","C","Se numeşte mol cantitatea de substanță a cărei masă, exprimată în grame, este numeric egală cu masa moleculară relativă a substanței date.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.26","Să se calculeze numărul de molecule dintr-un kilogram de apă dacă masa moleculară relativă a apei este $\mu=18$ şi numărul lui Avogadro este $N_{A}=$ $=6,023 \cdot 10^{23} \mathrm{molecule} / \mathrm{mol}$:\\","$10^{20}$","$3 \cdot 10^{26}$","$3 \cdot 10^{20}$","$3,301 \cdot 10^{21}$","$3,346 \cdot 10^{25}$","$10^{23}$","Alexandru M. Preda","N/A","E","$N=\nu \cdot N_{A}=\frac{m}{\mu} N_{A}=\frac{10^{3}}{18} \cdot 6,023 \cdot 10^{23} \text { molecule} / \mathrm{mol}= 3,346 \cdot 10^{25}$ molecule.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.27","Energia internă a gazului ideal este o funcție de forma:\\","$U=U(t, p)$","$U=U(p / V)$","$U=U_{0}=$ const","$U=U(p, T)$","$U=U(V, T)$","$U=U(T)$","Alexandru M. Preda","N/A","F","Energia internă a gazului ideal este funcție numai de temperatură, $U=U(T)$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.28","Pentru un mol de gaz ideal monoatomic energia internă va fi:\\","$U=\frac{2}{3} R T$","$U=\frac{3}{2} R T$","$U=\frac{3}{2} k T$","$U=\frac{3 R}{\mu} T$","$U=\frac{5}{2} R T$","$U=k n T$","Alexandru M. Preda","N/A","B","Energia internă a unui mol de gaz ideal monoatomic este: $U=3 R T / 2$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.29","Într-un tub de televizor se gǎsesc urme de aer care la temperatura de $320 \mathrm{~K}$ are o presiune de $10^{-4} \mathrm{~N} / \mathrm{m}^{2}$. Constanta lui Boltzmann $k=1,38 \cdot 10^{-23} \mathrm{~J} / \mathrm{K}$. Concentrația moleculelor din tubul de televizor este:\\","$0,44 \mathrm{~m}^{-3}$","$1,38 \cdot 10^{-21} \mathrm{~m}^{-3}$","$2,26 \cdot 10^{16} \mathrm{~m}^{-3}$","$10^{23} \mathrm{~m}^{-3}$","$6,023 \cdot 10^{23} \mathrm{~m}^{-3}$","$4,46 \cdot 10^{9} \mathrm{~m}^{-3}$","Alexandru M. Preda","N/A","C","Presiunea unui gaz ideal este legată de temperatură prin relația: $p=n k T$. Deci, concentrația moleculelor este: $n=\frac{p}{k T}=2,26 \cdot 10^{16} \mathrm{~m}^{-3}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.30","Un mol de gaz ideal aflat în condiţii normale de temperatură şi presiune ocupă un volum de $22,42 \mathrm{~m}^{3} / \mathrm{kmol}$. Care este valoarea constantei universale a gazelor, exprimată în $\mathrm{J} / \mathrm{mol} \cdot \mathrm{K}$?\\","$8,31 \cdot 10^{3}$","$0,0831$","$8,22$","$8,31$","$831,4$","$8341$","Alexandru M. Preda","N/A","D","Valoarea constantei universale, $R$, se exprimă în funcție de parametrii de stare $p_{0}=1 \mathrm{~atm}=1,013 \cdot 10^{5} \mathrm{~N} / \mathrm{m}^{2}$, $T_{0}=273,15 \mathrm{~K}$ şi $V_{\mu_{0}}=22,42 \mathrm{~m}^{3} / \mathrm{kmol}$, prin relația: $R=\frac{p_{0} V_{\mu_{0}}}{T_{0}}=8,31 \mathrm{~J} / \mathrm{mol} \cdot \mathrm{K}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.31","Capacitatea calorică şi căldura specifică ale unui corp solid sunt date de expresiile:\\","$C=\frac{U-p V}{m \Delta T}, c=\frac{Q}{\Delta T}$","$C=Q \Delta T, c=m Q \Delta T$","$C=\frac{v Q}{\Delta T}, c=\frac{v Q}{m \Delta T}$","$C=\frac{p V}{\Delta T}, c=\frac{Q}{\Delta T}$","$C=\frac{U}{\Delta T}, c=\frac{v U}{m \Delta T}$","$C=\frac{Q}{\Delta T}, c=\frac{Q}{m \Delta T}$","Alexandru M. Preda","N/A","F","Mărimea fizică numeric egală cu căldura necesară pentru a varia temperatura unui corp cu un grad se numeşte capacitate calorică a corpului și se notează, de obicei, prin $C$. Valoarea sa este dată de expresia: $C=\frac{Q}{\Delta T}$.\\ Se numeşte căldură specifică şi se notează cu $c$, căldura necesară pentru a varia temperatura unității de masă dintr-un corp cu un grad. Dacă masa corpului este $m$, atunci căldura specifică are expresia: $c=\frac{Q}{m \Delta T}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.32","Să se afle căldurile molare $C_{V}$ şi $C_{p}$ ale unui gaz perfect dacă $\gamma=1,41$ şi $R=8,31 \mathrm{~J} / \mathrm{mol} \cdot \mathrm{K}$.\\","$32,58 \mathrm{~J} / \mathrm{mol} \cdot \mathrm{K} 40,89 \mathrm{~J} / \mathrm{mol} \cdot \mathrm{K}$","$10,27 \mathrm{~J} / \mathrm{mol} \cdot \mathrm{K} \quad 18,58 \mathrm{~J} / \mathrm{mol} \cdot \mathrm{K}$","$20,27 \mathrm{~J} / \mathrm{mol} \cdot \mathrm{K} \quad 28,58 \mathrm{~J} / \mathrm{mol} \cdot \mathrm{K}$","$8,31 \mathrm{~J} / \mathrm{mol} \cdot \mathrm{K} \quad 16,62 \mathrm{~J} / \mathrm{mol} \cdot \mathrm{K}$","$70,10 \mathrm{~J} / \mathrm{mol} \cdot \mathrm{K} \quad 78,41 \mathrm{~J} / \mathrm{mol} \cdot \mathrm{K}$","$22,42 \mathrm{~J} / \mathrm{mol} \cdot \mathrm{K} \quad 8,14 \mathrm{~J} / \mathrm{mol} \cdot \mathrm{K}$","Alexandru M. Preda","N/A","C","Din relația lui Robert Mayer: $C_{p}-C_{V}=R$, iar din definiția lui $\gamma$ avem: $\frac{C_{p}}{C_{V}}=\gamma$. Dacă rezolvăm sistemul de ecuații de mai sus, obținem:\\ $C_{V}=\frac{R}{\gamma-1}=\frac{8,31}{1,41-1}=20,27 \mathrm{~J} / \mathrm{mol} \cdot \mathrm{K}$;\\ $C_{p}=\frac{\gamma R}{\gamma-1}=\gamma C_{V}=28,58 \mathrm{~J} / \mathrm{mol} \cdot \mathrm{K}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.33","Lucrul mecanic efectuat de un mol de gaz ideal într-o transformare izotermă de la starea inițială $\left(V_{1}, p_{1}\right)$ la starea finală $\left(V_{2}, p_{2}\right)$ este dat de expresia:\\","$L=\left(V_{2}-V_{1}\right)\left(p_{2}-p_{1}\right)$","$L=0$","$L=C_{p}\left(V_{2}-V_{1}\right)$","$L=2,3 R T \lg \frac{p_{2}}{p_{1}}$","$L=2,3 R T \lg \frac{V_{2}}{V_{1}}$","$L=R T \ln \frac{V_{2} p_{2}}{V_{1} p_{1}}$","Alexandru M. Preda","N/A","E","Într-o transformare izotermă, un mol de gaz execută un lucru mecanic:\\ $L=2,3 R T \lg \frac{V_{2}}{V_{1}}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.34","Să se calculeze cantitatea de căldură absorbită de o cantitate de apă cu masa $m=2 \mathrm{~kg}$ pentru a trece de la temperatura $t_{1}=20^{\circ} \mathrm{C}$ la $t_{2}=80^{\circ} \mathrm{C}$. Se dã: $c=4200 \mathrm{~J} / \mathrm{kg} \cdot \mathrm{K}$.\\","$504 \mathrm{~kJ}$","$504 \mathrm{~J}$","$120 \mathrm{~J}$","$252 \mathrm{~kJ}$","$8400 \mathrm{~J}$","$672 \mathrm{~kJ}$","Alexandru M. Preda","N/A","A","$Q=m c\left(t_{2}-t_{1}\right)=2 \cdot 4200 \cdot 60 \mathrm{~J}=504 \mathrm{~kJ}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.35","Ce căldură se degajă la răcirea cu $10^{\circ} \mathrm{C}$ a unui calorifer cu masa de $10 \mathrm{~kg}$ şi căldura specifică $500 \mathrm{~J} / \mathrm{kg} \cdot \mathrm{K}$?\\","$5000 \mathrm{~J}$","$5 \cdot 10^{-3} \mathrm{~J}$","$5 \mathrm{~J}$","$5 \cdot 10^{4} \mathrm{~J}$","$500 \mathrm{~J}$","$10^{4} \mathrm{~J}$","Alexandru M. Preda","N/A","D","$Q=m c \Delta t=10 \cdot 500 \cdot 10=5 \cdot 10^{4} \mathrm{~J}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.36","Să se afle densitatea aerului dintr-o cameră în care presiunea $p=1 \mathrm{~atm}$ şi temperatura $t=27^{\circ} \mathrm{C}$. Se consideră: masa molară a aerului $\mu=29 \cdot 10^{-3} \mathrm{~kg} / \mathrm{mol}$ şi $R=8,31 \mathrm{~J} / \mathrm{K} \cdot \mathrm{mol}$.\\","$10 \mathrm{~kg} / \mathrm{m}^{3}$","$1001,18 \mathrm{~kg} / \mathrm{m}^{3}$","$1,18 \mathrm{~kg} / \mathrm{m}^{3}$","$0,01 \mathrm{~kg} / \mathrm{m}^{3}$","$1,1 \cdot 10^{-3} \mathrm{~kg} / \mathrm{m}^{3}$","$29 \mathrm{~kg} / \mathrm{m}^{3}$","Alexandru M. Preda","N/A","C","Din ecuaţia de stare, avem: $p V=\frac{m}{\mu} R T \Rightarrow \rho=\frac{m}{V}=\frac{p \mu}{R T}$.\\ Deci: $\rho=\frac{1,013 \cdot 10^{5} \cdot 29 \cdot 10^{-3}}{8,31 \cdot 300}=1,18 \mathrm{~kg} / \mathrm{m}^{3}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.37","Un gaz aflat inițial la temperatura de $0^{\circ} \mathrm{C}$ este încălzit sub presiune constantă până când volumul său se dublează. La ce temperatură a ajuns gazul în urma acestui proces?\\","$100^{\circ} \mathrm{C}$","$273^{\circ} \mathrm{C}$","$273 \mathrm{~K}$","$2730 \mathrm{~K}$","$819 \mathrm{~K}$","$5460 \mathrm{~K}$","Alexandru M. Preda","N/A","B","Gazul este supus unei transformări izobare de la starea $\left(V_{0}, T_{0}\right)$ la starea $\left(2 V_{0}, T_{0}\right)$. Deci:\\ $\frac{V_{0}}{T_{0}}=\frac{2 V_{0}}{T} \Rightarrow T=2 T_{0}=2 \cdot 273=546 \mathrm{~K} \text { şi } t=T-273=273^{\circ} \mathrm{C}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.38","Prin sistemul de răcire al unui compresor se scurge într-o oră un volum de $1,8 \mathrm{~m}^{3}$ de apă care se încălzeşte în compresor cu $6^{\circ} \mathrm{C}$. Care este puterea consumată de motor şi utilizată pentru funcționarea compresorului dacă randamentul acestuia din urmă este $60 \%$? Se consideră: căldura specifică a apei $c=4200 \mathrm{~J} / \mathrm{kgK}$ şi densitatea apei $\rho=1000 \mathrm{~kg} / \mathrm{m}^{3}$.\\","$45,2 \mathrm{~kW}$","$100 \mathrm{~kW}$","$25,5 \mathrm{~kW}$","$10,5 \mathrm{~kW}$","$31,5 \mathrm{~kW}$","$40 \mathrm{~kW}$","Alexandru M. Preda","N/A","E","Randamentul compresorului este $\eta=\frac{P_{u}}{P_{c}}$ unde $P_{u}$ este puterea utilă a compresorului, iar $P_{c}$ este puterea sa consumată, care reprezintă puterea utilă a motorului. Energia care este transformată în căldură în timpul $t$ este:\\ $W=\left(P_{c}-P_{u}\right) \cdot t=P_{c}(1-\eta) \cdot t$;\\ Această căldură este cea care încălzeşte apa de răcire cu $\Delta t$. Deci:\\ $m c \Delta t=\rho V c \Delta t=P_{c}(1-\eta) \cdot t \Rightarrow P_{c}=\frac{\rho V c \Delta t}{(1-\eta) \cdot t}=31,5 \mathrm{~kW}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.39","Un motor termic funcţionează după ciclul Otto format din două izocore $2-3$ şi $4-1$ şi două adiabate $1-2$ şi $3-4$. Să se afle randamentul motorului dacă $\varepsilon^{\gamma-1}=3$, unde $\varepsilon$ este raportul de compresie $V_{1} / V_{2}$ al substanței de lucru, $\gamma$ iar este exponentul adiabatic.\\","$0,33$","$0,66$","$0,50$","$0,25$","$0,55$","$0,77$","Alexandru M. Preda","N/A","B","Prin definiție, randamentul este: $\eta=\frac{Q_{1}-\left|Q_{2}\right|}{Q_{1}}=1-\frac{\left|Q_{2}\right|}{Q_{1}} \quad (1)$\\ Motorul primeşte căldura $Q_{1}$ în procesul izocor $2 \rightarrow 3$ şi cedează căldura $Q_{2}$ în procesul izocor $4 \rightarrow 1$ (vezi figura problemei).\\ Deci: $Q_{1}=\nu C_{V}\left(T_{3}-T_{2}\right)$ şi $\left|Q_{2}\right|=\nu C_{V}\left(T_{4}-T_{1}\right) \quad (2)$\\ Înlocuim (2) în (1) şi obținem: $\eta=1-\frac{T_{4}-T_{1}}{T_{3}-T_{2}} \quad (3)$\\ Stările 1 şi 2 se găsesc pe aceeaşi adiabată şi putem scrie:\\ $T_{1} V_{1}^{\gamma-1}=T_{2} V_{2}^{\gamma-1}$, de unde $T_{2}=T_{1} \varepsilon^{\gamma-1} \quad (4)$\\ Stările 3 şi 4 se găsesc pe adiabata de sus, şi rezultă:\\ $T_{3} V_{3}^{\gamma-1}=T_{4} V_{4}^{\gamma-1}$ sau $\frac{T_{3}}{T_{4}}=\left(\frac{V_{4}}{V_{3}}\right)^{\gamma-1} \quad (5)$\\ Cum $V_{4}=V_{1}$ şi $V_{3}=V_{2}$ rezultă: $T_{3}=T_{4} \varepsilon^{\gamma-1}$\\ Înlocuim (4) şi (5) în (3) şi obținem randamentul:\\ $\eta=1-\frac{1}{\varepsilon^{\gamma-1}}=1-\frac{1}{3}=0,66$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-276}\\ Figura problemei \end{center}\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.40","Ciclul Diesel reprezentat în Fig. 2.2 are ca substanțã de lucru un gaz pentru care $\gamma=C_{p} / C_{V}=1,40$. $1-2$ şi $3-4$ transformări adiabate. Dacă se consideră raportul de compresie adiabaticá $n=V_{1} / V_{2}=10$ şi raportul de destindere preliminară $k=V_{3} / V_{2}=2$, să se afle randamentul ciclului,, ştiind că $2^{1,4}=2,64$ şi $10^{0,4}=2,51$.\\","$0,64$","$0,46$","$0,33$","$0,54$","$0,73$","$0,40$","Alexandru M. Preda","images/2025_07_01_5b3ff9fa0d508c8e9f17g-081","D","Avem: $V_{2}=V_{1} / n$; \quad $V_{2}^{\gamma} p_{2}=p_{1} V_{1}^{\gamma}$, deci $p_{2}=p_{1}\left(\frac{V_{1}}{V_{2}}\right)^{\gamma}=n^{\gamma} p_{1}$.\\ $T_{2}=T_{1}\left(\frac{V_{1}}{V_{2}}\right)^{\gamma-1}=T_{1} n^{\gamma-1}$; \quad $T_{3}=\frac{V_{3}}{V_{2}} T_{2}=k T_{2}=k n^{\gamma-1} T_{1}$;\\ $V_{4}=V_{1}$; \quad $p_{4}=p_{2}\left(\frac{V_{3}}{V_{1}}\right)^{\gamma}=p_{2}\left(\frac{V_{3}}{V_{2}} \frac{V_{2}}{V_{1}}\right)^{\gamma}=p_{2}\left(\frac{k}{n}\right)^{\gamma}$;\\ $T_{4}=T_{3}\left(\frac{V_{3}}{V_{1}}\right)^{\gamma-1}=T_{3}\left(\frac{k}{n}\right)^{\gamma-1}=k n^{\gamma-1}\left(\frac{k}{n}\right)^{\gamma-1} T_{1}=k^{\gamma} T_{1}$.\\ Randamentul ciclului este:\\ $\eta=1-\frac{\left|Q_{2}\right|}{Q_{1}}=1-\frac{\nu C_{V}\left(T_{4}-T_{1}\right)}{\nu C_{p}\left(T_{3}-T_{2}\right)}=1-\frac{1}{\gamma} \frac{T_{4}-T_{1}}{T_{3}-T_{2}}$.\\ Exprimăm $T_{2}$, $T_{3}$ şi $T_{4}$ în funcție de $T_{1}$:\\ $T_{2}=T_{1} n^{\gamma-1}$; $T_{3}=k n^{\gamma-1} T_{1}$ şi $T_{4}=k^{\gamma} T_{1}$.\\ Introducem în expresia randamentului şi obținem:\\ $\eta=1-\frac{1}{\gamma} \frac{k^{\gamma}-1}{n^{\gamma-1}(k-1)}=1-\frac{1}{1,4} \cdot \frac{2,64-1}{2,51 \cdot(2-1)}=0,54$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.41","Un gaz ideal se află la temperatura de $300 \mathrm{~K}$ şi are energia cinetică medie a tuturor particulelor sale egală cu $6,2 \mathrm{~J}$. Dacă constanta lui Boltzmann $\k=1,38 \cdot 10^{-23} \mathrm{~J} / \mathrm{K}$ să se afle numărul total de particule care formează acest gaz ideal.\\","$10^{21}$","$10^{23}$","$5 \cdot 10^{20}$","$6 \cdot 10^{23}$","$10^{26}$","$10^{18}$","Alexandru M. Preda","N/A","A","$\bar{E}=N \bar{\varepsilon}_{t r}=N \cdot \frac{3}{2} k T \Rightarrow N=\frac{2 \bar{E}}{3 k T}=\frac{2 \cdot 6,2}{3 \cdot 1,38 \cdot 10^{-23} \cdot 300}=10^{21}$ particule.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.42","O maşină termică funcționează cu  $\nu \mathrm{~moli}$ de gaz perfect după ciclul din Fig. 2.3. Transformările $2-3$ şi $4-1$ sunt izoterme cu temperaturile $T_{2}=500 \mathrm{~K}$ şi respectiv $T_{1}=300 \mathrm{~K}$. Dacă transformările rectilinii $1-2$ şi $3-4$ au căldurile molare egale cu $2 R$ şi unghiul $\alpha=30^{\circ}$, să se afle randamentul ciclului. Se consideră: $\ln 3=1$.\\","$0,30$","$0,15$","$0,66$","$0,33$","$0,50$","$0,20$","Alexandru M. Preda","images/2025_07_01_5b3ff9fa0d508c8e9f17g-081(1)","B","În transformările izoterme $2 \rightarrow 3$ şi $4 \rightarrow 1$, energia internă nu se schimbă și din principiul I al termodinamicii rezultă:\\ $Q_{23}=L_{23}=\nu R T_{2} \ln \frac{V_{3}}{V_{2}}>0$;\\ $Q_{41}=L_{41}=\nu R T_{1} \ln \frac{V_{1}}{V_{4}}<0$;\\ În transformările $1 \rightarrow 2$ şi $3 \rightarrow 4$ căldurile $Q_{12}$ şi $Q_{34}$ sunt:\\ $Q_{12}=\nu C\left(T_{2}-T_{1}\right)=\nu \cdot 2 R\left(T_{2}-T_{1}\right)>0$;\\ $Q_{34}=\nu C\left(T_{1}-T_{2}\right)=\nu \cdot 2 R\left(T_{1}-T_{2}\right)<0$;\\ Prin urmare, căldura absorbită este:\\ $Q_{abs}=Q_{12}+Q_{23}=\nu \cdot 2 R\left(T_{2}-T_{1}\right)+\nu R T_{2} \ln \frac{V_{3}}{V_{2}}$.\\ Căldura cedată (în modul) este:\\ $\left|Q_{ced}\right|=\left|Q_{34}\right|+\left|Q_{41}\right|=\nu \cdot 2 R\left(T_{2}-T_{1}\right)+\nu R T_{1} \ln \frac{V_{4}}{V_{1}}$.\\ Lucrul efectuat într-un ciclu:\\ $L=Q_{abs}-\left|Q_{ced}\right|=\nu R T_{2} \ln \frac{V_{3}}{V_{2}}-\nu R T_{1} \ln \frac{V_{4}}{V_{1}}$.\\ Randamentul ciclului este:\\ $\eta=\frac{L}{Q_{abs}}=\frac{\nu R T_{2} \ln \frac{V_{3}}{V_{2}}-\nu R T_{1} \ln \frac{V_{4}}{V_{1}}}{\nu \cdot 2 R\left(T_{2}-T_{1}\right)+\nu R T_{2} \ln \frac{V_{3}}{V_{2}}}$.\\ Pentru transformările liniare $1 \rightarrow 2$ şi $3 \rightarrow 4$ avem relațiile:\\ $p_{1}=V_{1} \operatorname{tg} 2 \alpha$; \quad $p_{2}=V_{2} \operatorname{tg} 2 \alpha$;\\ $p_{3}=V_{3} \operatorname{tg} \alpha$; \quad $p_{4}=V_{4} \operatorname{tg} \alpha$.\\ Dacă în relațiile de mai sus utilizăm ecuația de stare $p V=\nu R T$ obținem: $\nu R T_{1}=V_{1}^{2} \operatorname{tg} 2 \alpha$, $\nu R T_{2}=V_{2}^{2} \operatorname{tg} 2 \alpha$ şi $\nu R T_{3}=V_{3}^{2} \operatorname{tg} \alpha$. Din acestea aflăm rapoartele: $V_{3} / V_{2}$ şi $V_{4} / V_{1}$ pe care le introducem în expresia randamentului pentru a obține:\\ $\eta=\frac{1}{2} \ln \frac{\operatorname{tg} 2 \alpha}{\operatorname{tg} \alpha} \cdot \frac{T_{2}-T_{1}}{2\left(T_{2}-T_{1}\right)+\frac{1}{2} T_{2} \ln \frac{\operatorname{tg} 2 \alpha}{\operatorname{tg} \alpha}}=0,15$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.43","Într-un cilindru orizontal închis la un capăt se află un piston mobil și o rezistență $R_{1}$, de volum neglijabil, conectată la o sursă exterioară de tensiune $U=10 \mathrm{~V}$ şi rezistență internă neglijabilă (Fig. 2.4). În compartimentul închis de lungime $L$ în poziția inițială de echilibru la temperatura $T_{0}=300 \mathrm{~K}$ se află $\nu=4 / R$ moli de gaz perfect monoatomic. Să se determine valoarea rezistenței $R_{1}$ astfel ca după timpul $\tau=60 \mathrm{~s}$ de la conectarea sursei la rezistența $R_{1}$ noua poziție de echilibru a pistonului mobil să fie la $L_{1}=1,25 L$. Se presupune că întreaga căldură degajată de rezistența $R_{1}$ este absorbitã de gazul din compartimentul închis.\\","$4 \Omega$","$40 \Omega$","$0,25 \Omega$","$8 \Omega$","$25 \Omega$","$100 \Omega$","Alexandru M. Preda","images/2025_07_01_5b3ff9fa0d508c8e9f17g-082","D","Gazul din compartimentul închis suferă o transformare izobară la presiunea atmosferică $p_{0}$. Volumul său inițial este $V_{0}=L S$ unde $S$ este secțiunea cilindrului. Volumul final este $V_{1}=1,25 L S$. Din legea transformării izobare avem:\\ $\frac{V_{0}}{V_{1}}=\frac{T_{0}}{T_{1}} \Rightarrow T_{1}=\frac{V_{1}}{V_{0}} T_{0}=1,25 T_{0} \quad (1)$\\ Căldura cedată de rezistența $R_{1}$ în timpul $\tau$ este: $Q=\frac{U^{2}}{R_{1}} \cdot \tau \quad (2)$\\ Din primul principiu al termodinamicii, avem:\\ $Q=\Delta U+p_{0} \Delta V=\frac{3}{2} \nu R\left(T_{1}-T_{0}\right)+\nu R\left(T_{1}-T_{0}\right) \quad (3)$\\ Din (2) şi (3) rezultă:\\ $R_{1}=\frac{U^{2} \tau}{\frac{5}{2} \nu R\left(T_{1}-T\right)}=\frac{U^{2} \tau}{\frac{5}{2} \cdot \frac{4}{R} R \cdot 0,25 T_{0}}=\frac{2 U^{2} \tau}{5 T_{0}}=8 \Omega$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.44","Sub acțiunea unei forțe orizontale un corp care are căldura specifică $c=100 \mathrm{~J} / \mathrm{kg} \cdot \mathrm{grad}$ se deplasează uniform pe un plan orizontal având coeficientul de frecare $\mu=0,5$. Dacă se presupune că numai jumătate din căldura degajată prin frecare este absorbită de corp să se afle cu cât creşte temperatura lui după ce a parcurs distanța $s=80 \mathrm{~m}$ ($g=10 \mathrm{~m} / \mathrm{s}^{2}$).\\","4 grade","0,4 grade","1 grad","2 grade","0,5 grade","8 grade","Alexandru M. Preda","N/A","D","$\frac{\mu m g s}{2}=m c \Delta t \Rightarrow \Delta t=\frac{\mu g s}{2 c}=2$ grade.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.45","Un gaz ideal al cărui exponent adiabatic este $\gamma$ suferă o dilatare descrisă de ecuația $p=b V$ unde $b>0$ este o constantă. În cursul dilatării presiunea creşte de la $p_{1}$ la $p_{2}=n p_{1}$. Variația energiei interne a gazului în acest proces este:\\","$(\gamma+1) b n V_{1}^{2}$","$(\gamma-1) n^{2} b V_{1}^{2}$","$\frac{n^{2} b V_{1}^{2}}{\gamma-1}$","$\frac{\left(n^{2}-1\right) b V_{1}^{2}}{\gamma-1}$","$\gamma b\left(n^{2}-1\right) V_{1}^{2}$","$\frac{\left(n^{2}+1\right) b V_{1}^{2}}{\gamma+1}$","Constantin P. Cristescu","N/A","D","Variația energiei interne a gazului ideal corespunzătoare unei variații de temperatură $\Delta T$ este $\Delta U=\nu C_{V} \Delta T$.\\ Avem relaţia lui Robert Mayer, $C_{p}-C_{V}=R$ sau $\gamma C_{V}-C_{V}=R$, de unde $C_{V}=\frac{R}{\gamma-1}$.\\ Deci: $\Delta U=\frac{1}{\gamma-1}\left(\nu R T_{2}-\nu R T_{1}\right)=\frac{1}{\gamma-1}\left(p_{2} V_{2}-p_{1} V_{1}\right)= \\ =\frac{1}{\gamma-1}\left(n^{2} p_{1} V_{1}-p_{1} V_{1}\right)=\frac{n^{2}-1}{\gamma-1} b V_{1}^{2}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-279}\\ Figura problemei \end{center}\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.46","Raportul dintre presiunea şi densitatea unui gaz ideal este constant în transformarea:\\","izobară","în orice transformare","izotermă","în nici o transformare","adiabaticǎ","izocoră","Constantin P. Cristescu","N/A","C","Din legea generală a gazelor, avem:\\ $p V=\frac{m}{\mu} R T \Rightarrow p \mu=\frac{m}{V} R T \Rightarrow \frac{p}{\rho}=\frac{R T}{\mu}$.\\ Raportul este constant când $T=$ const., deci în transformarea izotermă.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.47","Într-un calorimetru cu capacitate calorică neglijabilă se amestecă mase egale din acelaşi lichid aflate la temperaturile $t_{1}=30^{\circ} \mathrm{C}, t_{2}=6^{\circ} \mathrm{C}$ şi $t_{3}=87^{\circ} \mathrm{C}$. Temperatura amestecului este:\\","$32^{\circ} \mathrm{C}$","$55^{\circ} \mathrm{C}$","$35^{\circ} \mathrm{C}$","$47^{\circ} \mathrm{C}$","$38^{\circ} \mathrm{C}$","$41^{\circ} \mathrm{C}$","Constantin P. Cristescu","N/A","F","Ecuația calorimetrică se scrie:\\ $m_{1} c\left(t_{f}-t_{1}\right)+m_{2} c\left(t_{f}-t_{2}\right)+m_{3} c\left(t_{f}-t_{3}\right)=0$;\\ Rezultă: $t_{f}=\frac{m_{1} t_{1}+m_{2} t_{2}+m_{3} t_{3}}{m_{1}+m_{2}+m_{3}}=\frac{t_{1}+t_{2}+t_{3}}{3}=41^{\circ} \mathrm{C}$.\\"
