section,exercise_number,exercise_text,a,b,c,d,e,f,author,graphic,answer,solution
"1. MECANICĂ","1.31","Un corp cu masa $m=1 \mathrm{~kg}$ legat cu o sârmă cu lungimea $l_{0}=1 \mathrm{~m}$ este rotit astfel încât descrie o traiectorie aproximativ circulară în plan vertical. Viteza constantă a corpului este astfel încât forța centrifugă este dublul greutății corpului. Modulul de elasticitate al sârmei este $E=10^{11} \mathrm{~N} / \mathrm{m}^{2}$, iar secțiunea sa este $S=0,5 \cdot 10^{-6} \mathrm{~m}^{2}$. În cursul mişcării lungimea sârmei variază în intervalul:\\","$(100,02 \div 100,06) \mathrm{cm}$","$(100,10 \div 100,30) \mathrm{cm}$","$(100,01 \div 100,05) \mathrm{cm}$","$(100,05 \div 100,10) \mathrm{cm}$","$(100,04 \div 100,09) \mathrm{cm}$","$(100,03 \div 100,06) \mathrm{cm}$","Constantin P. Cristescu","N/A","A","În punctul cel mai de sus al traiectoriei, $F_{1}=F_{c}-G=G$.\\ Conform legii lui Hooke, $\Delta l_{1}=\frac{m g}{S E} l_{0}=\frac{10}{0,5 \cdot 10^{-6} \cdot 10^{11}}=2 \cdot 10^{-4} \mathrm{~m}$.\\ $l_{\min }=l_{0}+\Delta l_{1}=100,02 \mathrm{~cm}$\\ În punctul cel mai de jos al traiectoriei:\\ $F_{2}=F_{c}+G=3 G \Rightarrow \Delta l_{2}=\frac{3 m g}{S E} l_{0}=3 \Delta l_{1}=0,06 \mathrm{~cm}\\ l_{\max }=l_{0}+\Delta l_{2}=100,06 \mathrm{~cm}$.\\"
"1. MECANICĂ","1.32","Două corpuri cu masele $m_{1}$ şi $m_{2}$ sunt legate unul de altul cu un fir de masă neglijabilă. Asupra corpului de masă $m_{1}$ acționează o forță orizontală $F$, iar coeficientul de frecare dintre corpuri şi suprafața orizontală pe care se află este $\mu$. Tensiunea din firul de legătură este:\\","$\frac{F m_{1}}{m_{1}+m_{2}}$","$\frac{F m_{2}}{m_{1}+m_{2}}$","$\frac{F m_{1} m_{2}}{\left(m_{1}+m_{2}\right)^{2}}$","$F-\mu m_{2} g$","$\frac{F\left(m_{1}+m_{2}\right)}{m_{2}}$","$F-\mu\left(m_{1}+m_{2}\right) g$","Constantin P. Cristescu","N/A","B","Pentru corpul $m_{1}$: $F-T-\mu m_{1} g=m_{1} a$\\ Pentru corpul $m_{2}$: $T-\mu m_{2} g=m_{2} a$\\ Multiplicând prima ecuaţie cu $m_{2}$ şi a doua cu $m_{1}$, rezultă $T=\frac{F m_{2}}{m_{1}+m_{2}}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-203}\\ Figura problemei \end{center}\\"
"1. MECANICĂ","1.33","Un corp este lansat de jos în sus pe un plan înclinat de unghi $\alpha=30^{\circ}$. Dacã timpul de coborâre este de $n=4$ ori mai mare decât cel de urcare, coeficientul de frecare dintre corp şi plan este:\\","$\frac{\sqrt{3}}{10}$","$\frac{2 \sqrt{3}}{15}$","$\frac{\sqrt{3}}{8}$","$\frac{\sqrt{3}}{12}$","$\frac{5 \sqrt{3}}{17}$","$\frac{3 \sqrt{3}}{10}$","Constantin P. Cristescu","N/A","E","Acceleraţia de urcare este: $a_{u}=g(\sin \alpha+\mu \cos \alpha)$.\\ Accelerația de coborâre este: $a_{c}=g(\sin \alpha-\mu \cos \alpha)$.\\ Spațiul parcurs la urcare este acelaşi ca la coborâre: $v_{0} t_{u}-\frac{a_{u} t_{u}^{2}}{2}=\frac{a_{c} t_{c}^{2}}{2}$.\\ În punctul cel mai înalt $v=0$ deci $v_{0}=a_{u} t_{u}$.\\ Ecuaţia anterioară devine: $\frac{a_{u} t_{u}^{2}}{2}=\frac{a_{c} t_{c}^{2}}{2}$.\\ Înlocuind $t_{u}=4 t_{c}$ rezultă $15 \sin \alpha=17 \mu \cos \alpha$ sau $\mu=\frac{15}{17} \operatorname{tg} \alpha=\frac{15}{17} \frac{\sqrt{3}}{3}=\frac{5 \sqrt{3}}{17}$.\\"
"1. MECANICĂ","1.34","Mişcarea unui corp este descrisă de ecuația $x=8+20 t-2 t^{2}$ unde $x$ este în metri şi $t$ este în secunde. Viteza corpului la momentul $t=2,3 \mathrm{~s}$ este:\\","$10,7 \mathrm{~m} / \mathrm{s}$","$15 \mathrm{~m} / \mathrm{s}$","$8,8 \mathrm{~m} / \mathrm{s}$","$18 \mathrm{~m} / \mathrm{s}$","$11,2 \mathrm{~mm} / \mathrm{s}$","$10,8 \mathrm{~m} / \mathrm{s}$","Constantin P. Cristescu","N/A","F","Forma generală a ecuației unei mişcări uniform variate este:\\ $x=x_{0}+v_{0} t+\frac{a t^{2}}{2}$\\ Deci rezultă: $x_{0}=8 \mathrm{~m}; \quad v_{0}=20 \mathrm{~m} / \mathrm{s}; \quad a=-4 \mathrm{~m} / \mathrm{s}^{2}$.\\ Viteza în mişcarea uniform variată: $v=v_{0}+a t=20-4 \cdot 2,3=10,8 \mathrm{~m} / \mathrm{s}$.\\"
"1. MECANICĂ","1.35","Ecuația vitezei unui corp este $v=12-t$ unde $v$ este măsurat în $\mathrm{m} / \mathrm{s}$, iar $t$ în secunde. Dacă inițial $(t=0)$ coordonata de poziție a corpului este $x_{0}=10 \mathrm{~m}$, coodonata la momentul $t=8 \mathrm{~s}$ este:\\","$74 \mathrm{~m}$","$16 \mathrm{~m}$","$32 \mathrm{~m}$","$124 \mathrm{~m}$","$65 \mathrm{~m}$","$108 \mathrm{~m}$","Constantin P. Cristescu","N/A","A","Ecuația vitezei în mişcarea uniform variată este: $v=v_{0}+a t$, deci:\\ $v_{0}=12 \mathrm{~m} / \mathrm{s}; \quad a=-1 \mathrm{~m} / \mathrm{s}^{2}$.\\ Ecuația coordonatei în mişcarea uniform variată:\\ $x=x_{0}+v_{0} t+\frac{a t^{2}}{2}=10+12 \cdot 8-\frac{1}{2} \cdot 64=74 \mathrm{~m}$.\\"
"1. MECANICĂ","1.36","Un corp cu masa $m=4,2 \mathrm{~kg}$ este lansat în jos pe un plan înclinat cu unghiul $\alpha$ dat de $\operatorname{tg} \alpha=\mu, \mu$ find coeficientul de frecare. Dacă înălțimea inițială a corpului față de baza planului este $h=2,5 \mathrm{~m}$ şi se consideră $g=10 \mathrm{~m} / \mathrm{s}^{2}$, lucrul mecanic consumat prin frecare de-a lungul planului este:\\","$230 \mathrm{~J}$","$175 \mathrm{~J}$","$105 \mathrm{~J}$","$208 \mathrm{~J}$","$244 \mathrm{~J}$","$98 \mathrm{~J}$","Constantin P. Cristescu","N/A","C","$L=F_{f} l=\mu m g l \cos \alpha=m g l \sin \alpha=m g h=4,2 \cdot 10 \cdot 2,5=105 \mathrm{~J}$.\\"
"1. MECANICĂ","1.37","Un corp aflat la o înălțime oarecare este aruncat în direcție orizontală cu viteza $v_{0}$. Graficul vitezei corpului ca funcție de timp are forma:\\","\includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-010(2)A}","\includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-010(2)B}","\includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-010(2)C}","\includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-010(2)D}","\includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-010(2)E}","\includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-010(2)F}","Alexandru M. Preda","N/A","C","Viteza la un moment dat este rezultanta dintre viteza pe orizontală $v_{0}$ şi viteza pe verticală $v_{v}=g t$, adică $v=\sqrt{v_{0}^{2}+(g t)^{2}}$. Creşterea este continuă, iar graficul nu este o dreaptă; deci comportarea este cea arătată de graficul C).\\"
"1. MECANICĂ","1.38","Cu o armă având lungimea țevii $l=25 \mathrm{~cm}$ şi secțiunea interioară $A=80 \mathrm{~mm}^{2}$ se trage un glonț cu masa $m=50 \mathrm{~g}$. Dacă glonțul parcurge lungimea țevii sub acțiunea unei presiuni constante $p=2 \cdot 10^{8} \mathrm{~N} / \mathrm{m}^{2}$ şi considerând frecarea neglijabilă, viteza glonțului la ieşirea din țeavă este:\\","$55 \mathrm{~m} / \mathrm{s}$","$400 \mathrm{~m} / \mathrm{s}$","$500 \mathrm{~m} / \mathrm{s}$","$375 \mathrm{~m} / \mathrm{s}$","$440 \mathrm{~m} / \mathrm{s}$","$620 \mathrm{~m} / \mathrm{s}$","Alexandru M. Preda","N/A","B","Mişcarea este uniform variată fără viteză inițială. Conform ecuației lui Galilei:\\ $v=\sqrt{2 a S}=\sqrt{2 \frac{F}{m}} l=\sqrt{2 \frac{p \cdot A}{m} l}=\sqrt{2 \frac{2 \cdot 10^{8} \cdot 80 \cdot 10^{-6}}{50 \cdot 10^{-3}} 0,25}=400 \mathrm{~m} / \mathrm{s}$.\\"
"1. MECANICĂ","1.39","Asupra unui corp cu masa $m=3 \mathrm{~kg}$ aflat pe o suprafață pe care se poate mişca fară frecare, acționează o forţă care depinde de timp conform graficului din Fig.1.2. Cunoscând că $v_{0}=0$, la sfârşitul celei de a 5-a secunde viteza corpului este:\\","$11 \mathrm{~m} / \mathrm{s}$","$10 \mathrm{~m} / \mathrm{s}$","$12,5 \mathrm{~m} / \mathrm{s}$","$12 \mathrm{~m} / \mathrm{s}$","$14 \mathrm{~m} / \mathrm{s}$","$9,5 \mathrm{~m} / \mathrm{s}$","Alexandru M. Preda","images/2025_07_01_5b3ff9fa0d508c8e9f17g-010(1)","D","$F=m a \Rightarrow a=\frac{F}{m}$.\\ $a_{1}=\frac{F_{1}}{m}=\frac{9}{3}=3 \mathrm{~m} / \mathrm{s}^{2};\\ a_{2}=\frac{F_{2}}{m}=\frac{4,5}{3}=1,5 \mathrm{~m} / \mathrm{s}^{2};\\ v_{3}=a_{1} t_{1}=3 \cdot 3=9 \mathrm{~m} / \mathrm{s}$\\ În următoarele $2 \mathrm{~s}$, mişcarea este uniform accelerată cu $v_{3}$ ca viteză inițială şi accelerația $a_{2}$:\\ $v_{5}=v_{3}+a_{2} t_{2}=9+1,5 \cdot 2=12 \mathrm{~m} / \mathrm{s}$.\\"
"1. MECANICĂ","1.40","Un corp de greutate $G$ este suspendat ca în Fig. 1.3. Care dintre graficele de mai jos reprezintă dependenta de unghiul $\alpha$ a greutății $G_{1}$ care asigură echilibrul sistemului?\\","\includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-011(2)A}","\includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-011(2)B}","\includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-011(2)C}","\includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-011(2)D}","\includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-011(2)E}","\includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-011(2)F}","Alexandru M. Preda","N/A","C","$G_{1}$ este egală cu tensiunea din fir. Descompunând $G$ după direcția celor două fire:\\ $\frac{G}{2}=T \sin \alpha =G_{1} \sin \alpha \Rightarrow G_{1}=\frac{G}{2 \sin \alpha}$\\ Când $\alpha$ creşte, $\sin \alpha$ creşte, deci $G_{1}$ scade, dar nu sub formă de linie dreaptă, iar când $\alpha \rightarrow 0$, $G_{1}$ devine infinit; dependența este cea arătată de graficul C).\\"
"1. MECANICĂ","1.41","Un automobil cu masa $m=800 \mathrm{~kg}$ se deplasează cu viteza $v_{0}=10 \mathrm{~m} / \mathrm{s}$. Şoferul observă un obstacol aflat în față la distanță $d=6,4 \mathrm{~m}$ de autombil și acționează frâna. Ştiind că forța de frânare asigură oprirea completă pe o distanță de $10 \mathrm{~m}$, impulsul pe care îl transferă automobilul obstacolului la ciocnire este:\\","$2300 \mathrm{~kg} \mathrm{~m} / \mathrm{s}$","$4800 \mathrm{~kg} \mathrm{~m} / \mathrm{s}$","$5200 \mathrm{~kg} \mathrm{~m} / \mathrm{s}$","$6350 \mathrm{~kg} \mathrm{~m} / \mathrm{s}$","$3850 \mathrm{~kg} \mathrm{~m} / \mathrm{s}$","$5000 \mathrm{~kg} \mathrm{~m} / \mathrm{s}$","Alexandru M. Preda","N/A","B","Accelerația de frânare se obține din ecuația Galilei:\\ $v_{0}^{2}=2 a S \Rightarrow a=\frac{v_{0}^{2}}{2 S}=\frac{100}{2 \cdot 10}=5 \mathrm{~m} / \mathrm{s}^{2}$.\\ Viteza de ciocnire se obține tot din ecuația Galilei:\\ $v=\sqrt{v_{0}^{2}-2 a d}=\sqrt{100-2 \cdot 5 \cdot 6,4}=6 \mathrm{~m} / \mathrm{s}$.\\ Impulsul $H=m v=800 \cdot 6=4800 \mathrm{~kgm} / \mathrm{s}$.\\"
"1. MECANICĂ","1.42","Care dintre graficele de mai jos corespunde dependenţei de timp a vitezei unei bile aruncate vertical în sus şi care în cădere suferă ciocniri perfect elastice și instantanee cu o suprafață plană orizontală? Momentul inițial este momentul aruncării.\\","\includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-011}","\includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-011(1)B}","\includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-011(1)C}","\includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-012(1)D}","\includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-012(1)E}","\includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-012(1)F}","Alexandru M. Preda","N/A","B","Considerând sensul pozitiv al axei verticale în sus, viteza inițială este pozitivă. În timpul urcării viteza variază conform ecuației $v=v_{0}-g t$. Când corpul ajunge la înălţimea maximă, viteza este nulă. În timpul căderii, $v=-g t$, deci este negativă şi creşte liniar în valoare absolută până ciocneşte placa. În acest moment își schimbă instantaneu sensul fără a-şi modifica mǎrimea. Ciclul se repetă nelimitat; deci comportarea este cea reprezentată de graficul B).\\"
"1. MECANICĂ","1.43","Un corp cade liber de la o înățime $h$. După un interval de timp $\tau$ de la pornirea primului corp, cade liber de la aceeaşi înălțime, un al doilea corp. Ce fel de mişcare execută primul corp față de al doilea corp?\\","Uniform accelerată cu $a=g$","Uniform acceleratã cu $a=g / 2$","Uniform accelerată cu $a=2 g$","Uniformă","Accelerată cu accelerație variabilă","Uniform încetinită cu acceleraţia $a=g / 2$","Maria Honciuc","N/A","D","Considerăm momentul inițial $t=0$, momentul în care începe să cadă primul corp. Scriem legea vitezei pentru fiecare corp:\\ $\left\{\begin{array}{l} v_{1}=g t_{1}\\ v_{2}=g t_{2} \end{array}\right.$, unde $t_{2}=t_{1}-\tau$, obținem:\\ $\left\{\begin{array}{l} v_{1}=g t_{1}\\ v_{2}=g\left(t_{1}-\tau\right)=g t_{1}-g \tau=v_{1}-g \tau \end{array}\right.$\\ Viteza relativă a primului corp față de al doilea este:\\ $v_{r}=v_{1}-v_{2}=v_{1}-\left(v_{1}-g \tau\right)=g \tau=\text { const. }$\\ Deci primul corp se mişcă cu viteza relativă constantă, față de al doilea. Mişcarea lui este deci uniformă, în raport cu al doilea corp.\\"
"1. MECANICĂ","1.44","Un mobil se mişcă uniform cu viteza $v_{1}=5 \mathrm{~m} / \mathrm{s}$. La un moment dat, un alt mobil care vine din acelaşi sens, aflat la distanța $d$ de primul, începe să frâneze de la viteza $v_{2}=10 \mathrm{~m} / \mathrm{s}$. Acceleraţia de frânare este $a=0,1 \mathrm{~m} / \mathrm{s}^{2}$. Care este spațiul parcurs de primul mobil, până la prima intâlnire a mobilelor? (Mobilele se întâlnesc o singură dată).\\","$250 \mathrm{~m}$","$125 \mathrm{~m}$","$500 \mathrm{~m}$","$175 \mathrm{~m}$","$300 \mathrm{~m}$","$50 \mathrm{~m}$","Maria Honciuc","N/A","A","Scriind legea spațiului pentru cele două mobile (vezi figura problemei):\\ $x=v_{1} t; \quad d+x=v_{2} t-\frac{a t^{2}}{2}$\\ Rezultă ecuația $a t^{2}-2\left(v_{2}-v_{1}\right) t+2 d=0$.\\ Soluțiile ecuației sunt: $t_{1,2}=\frac{\left(v_{2}-v_{1}\right) \pm \sqrt{\left(v_{2}-v_{1}\right)^{2}-2 a d}}{d}$.\\ Pentru a se întâlni o singură dată, trebuie ca rădǎcinile ecuației să fie confundate: $t_{1}=t_{2} \Rightarrow d=\frac{\left(v_{2}-v_{1}\right)^{2}}{2 a}$\\ Timpul până la întâlnire este: $t=\frac{v_{2}-v_{1}}{a}=\frac{5}{0,1}=50 \mathrm{~s}$.\\ Spațiul parcurs de primul mobil până la întâlnire este: $x=v_{1} t=5 \cdot 50=250 \mathrm{~m}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-206(1)}\\ Figura problemei \end{center}\\"
"1. MECANICĂ","1.45","Fie sistemul format din masele $m_{1}$ şi $m_{2}=3 m_{1}$ care sunt legate printr-un fir inextensibil, de greutate neglijabilă, trecut peste un scripete, ca în Fig. 1.4. Se cunoaşte coeficientul de frecare pe planul orizontal $\mu=0,15$. Sistemul se mişcă cu accelerația $a_{1}$. Dacă schimbăm locul corpurilor între ele, sistemul se mişcă cu accelerația $a_{2}$. Găsiți care este relația dintre accelerații:\\","$a_{1}=2,5 a_{2}$","$a_{1}=3 a_{2}$","$a_{1}=3,5 a_{2}$","$a_{1}=5,18 a_{2}$","$a_{1}=3,15 a_{2}$","$a_{1}=5,7 a_{2}$","Maria Honciuc","images/2025_07_01_5b3ff9fa0d508c8e9f17g-012","D","Scriem legea a 2-a a dinamicii pentru fiecare corp (vezi figura problemei):\\ $T-\mu m_{1} g=m_{1} a_{1}; \quad m_{2} g-T=m_{2} a_{1}$\\ Rezolvând sistemul obținem $a_{1}=\frac{m_{2}-\mu m_{1}}{m_{1}+m_{2}} g$.\\ Inversând corpurile şi scriind din nou legea a doua a dinamicii obținem:\\ $a_{2}=\frac{m_{1}-\mu m_{2}}{m_{1}+m_{2}} g \Rightarrow \frac{a_{1}}{a_{2}}=\frac{m_{2}-\mu m_{1}}{m_{1}-\mu m_{2}}=\frac{3 m_{1}-0,15 m_{1}}{m_{1}-0,15 m_{1}}=5,18$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-206}\\ Figura problemei \end{center}\\"
"1. MECANICĂ","1.46","Doi pietoni aflați în localitățile A şi B pornesc unul spre altul în acelaşi moment, într-o mişcare rectilinie uniformă. În momentul întâlnirii, primul parcursese cu $1,5 \mathrm{~km}$ mai mult decât celălalt. După întâlnire, pietonii își continuă drumul. Primul ajunge în localitatea B după un timp $t_{1}$ de la intâlnire, iar al doilea ajunge în localitatea A dupã un timp $t_{2}$. Dacă $t_{1}=30$ minute şi $t_{2}=1$ oră, vitezele cu care se mişcă cei doi pietoni sunt:\\","$v_{1}=2 \mathrm{~m} / \mathrm{s}, v_{2}=1,42 \mathrm{~m} / \mathrm{s}$","$v_{1}=7,2 \mathrm{~km} / \mathrm{h}, v_{2}=10 \mathrm{~km} / \mathrm{h}$","$v_{1}=7,2 \mathrm{~km} / \mathrm{h}, v_{2}=5,5 \mathrm{~km} / \mathrm{h}$","$v_{2}=3 \mathrm{~m} / \mathrm{s}, v_{2}=5 \mathrm{~km} / \mathrm{h}$","$v_{1}=7,2 \mathrm{~km} / \mathrm{h}, v_{2}=1,5 \mathrm{~m} / \mathrm{s}$","$v_{1}=5 \mathrm{~m} / \mathrm{s}, v_{2}=7,2 \mathrm{~m} / \mathrm{s}$","Maria Honciuc","N/A","A","$CA-CB=d; \quad CB=t_{1} v_{1}; \quad CA=t_{2} v_{2}; \quad t_{2} v_{2}-t_{1} v_{1}=d$\\ Primul biciclist parcurge distanța AC în timpul $t_{1}=\frac{A C}{v_{1}}=\frac{v_{2} t_{2}}{v_{1}}$.\\ Al doilea parcurge distanța BC în timpul $t_{2}=\frac{v_{1} t_{1}}{v_{2}}$.\\ Deoarece $t_{1}=t_{2}$, avem: $\frac{v_{1}}{v_{2}}=\frac{\sqrt{t_{2}}}{\sqrt{t_{1}}} \Rightarrow$\\ $v_{1}=\frac{d \sqrt{t_{2}}}{t_{2} \sqrt{t_{1}}-t_{1} \sqrt{t_{2}}}=2 \mathrm{~m} / \mathrm{s}; \quad v_{2}=\frac{d \sqrt{t_{1}}}{t_{2} \sqrt{t_{1}}-t_{1} \sqrt{t_{2}}}=1,42 \mathrm{~m} / \mathrm{s}$.\\"
"1. MECANICĂ","1.47","Un corp este menținut în echilibru pe un plan înclinat de unghi $\alpha$ față de orizontală, fie cu o forță minimă orizontală, fie cu o forță minimă normală pe plan de $k$ ori mai mare decât prima. Coeficientul de frecare dintre corp și plan este:\\","$\mu=\frac{\sin \alpha}{k-\sin \alpha}$","$\mu=\frac{\cos \alpha}{k+\sin \alpha}$","$\mu=\frac{\cos \alpha}{k-\sin \alpha}$","$\mu=\frac{k}{k-\sin \alpha}$","$\mu=\frac{\cos ^{2} \alpha}{k-\sin \alpha}$","$\mu=\frac{\cos \alpha}{k \cos \alpha-\sin \alpha}$","Maria Honciuc","N/A","C","\begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-207}\\ Figurile problemei \end{center}\\ Din prima figură, avem:\\ $F^{\prime}+F_{f}=G_{t};\\ G_{t}=m g \sin \alpha;\\ F^{\prime}=F \cos \alpha;\\ F_{f}=\mu\left(G_{n}+F^{\second}\right)=\mu(m g \cos \alpha+F \sin \alpha)$.\\ Din a doua figură, avem:\\ $G_{t}=F_{f}^{\prime};\\ F_{f}=\mu\left(G_{n}+k F\right);\\ F_{f}^{\prime}=\mu(m g \cos \alpha+k F) \Rightarrow k \mu=\cos \alpha+\mu \sin \alpha \Rightarrow \mu=\frac{\cos \alpha}{k-\sin \alpha}$.\\"
"1. MECANICĂ","1.48","Un corp este lansat în sus, pe un plan înclinat de unghi $\alpha=30^{\circ}$ cu orizonatala şi apoi revine la baza planului. Dacă timpul de urcare este de $k=1,1$ ori mai mic decât timpul de coborâre, coeficientul de frecare dintre corp şi planul înclinat este:\\","$\mu=0,5$","$\mu=0,8$","$\mu=0,25$","$\mu=0,45$","$\mu=0,055$","$\mu=0,455$","Maria Honciuc","N/A","E","Dacă $v_{0}$ este viteza inițială a corpului:\\ $a_{u}=g(\sin \alpha+\mu \cos \alpha);\\ a_{c}=g(\sin \alpha-\mu \cos \alpha);\\ t_{u}=\frac{v_{0}}{a_{u}}; \quad s_{o p}=\frac{v_{0}^{2}}{2 a_{u}}.\\ t_{c}=\sqrt{\frac{2 s_{o p}}{a_{c}}}=\sqrt{\frac{v_{0}^{2}}{g^{2}\left(\sin ^{2} \alpha-\mu^{2} \cos ^{2} \alpha\right)}}$.\\ Condiția impusă în enunţ este $t_{c}=k t_{u}: k^{2} \sin \alpha-k^{2} \mu \cos \alpha=\sin \alpha+\mu \cos \alpha$\\ $\mu=\frac{k^{2}-1}{k^{2}+1} \operatorname{tg} \alpha=0,055$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-207(1)}\\ Figura problemei \end{center}\\"
"1. MECANICĂ","1.49","Un mobil este aruncat cu viteza inițială $v_{0}$, pe verticală, în sus. Momentele de timp la care energia cinetică a corpului este egală cu energia potențială sunt:\\","$t_{1,2}=\frac{2 v_{0} \pm \sqrt{2}}{2 g}$","$t_{1,2}=\frac{v_{0}(2 \pm \sqrt{2})}{g}$","$t_{1,2}=\frac{v_{0}(2 \pm \sqrt{2})}{2}$","$t_{1,2}=\frac{v_{0}(2 \mp \sqrt{3})}{2 g}$","$t_{1,2}=\frac{v_{0}(1 \pm \sqrt{2})}{2 g}$","$t_{1,2}=\frac{v_{0}(2 \pm \sqrt{2})}{2 g}$","Maria Honciuc","N/A","F","Din enunț, $E_{c}=E_{p}$.\\ $\frac{m v^{2}}{2}=m g h \Rightarrow \frac{m v^{2}}{2}=m g\left(v_{0} t-g \frac{t^{2}}{2}\right)\\ \left(v_{0} t-g t\right)^{2}=2 g v_{0} t-g^{2} t^{2} \Rightarrow 2 g^{2} t^{2}-4 v_{0} g t+v_{0}^{2}=0$\\ Soluțiile ecuației sunt: $t_{1,2}=\frac{v_{0}(2 \pm \sqrt{2})}{2 g}$.\\"
"1. MECANICĂ","1.50","Acele unui ceasornic indică ora 12. Să se determine timpul după care orarul şi minutarul sunt prima dată perpendiculare, respectiv din nou suprapuse.\\","$t_{1}=1,63 \mathrm{~min}, t_{2}=1,09 \mathrm{~min}$","$t_{1}=900 \mathrm{~s}, t_{2}=1,09 \mathrm{~h}$","$t_{1}=16,36 \mathrm{~min}, t_{2}=65,45 \mathrm{~min}$","$t_{1}=981,6 \mathrm{~s}, t_{2}=300 \mathrm{~min}$","$t_{1}=900 \mathrm{~s}, t_{2}=65 \mathrm{~min}$","$t_{1}=16,36 \mathrm{~min}, t_{2}=6,55 \mathrm{~min}$","Maria Honciuc","N/A","C","a) Dacă notǎm cu $T_{0}$, perioada orarului și cu $T_{m}$, perioada minutarului:\\ $\alpha_{m}-\alpha_{0}=\frac{\pi}{2}; \quad\left(\omega_{m}-\omega_{0}\right) t=\frac{\pi}{2}; \quad\left(\frac{2 \pi}{T_{m}}-\frac{2 \pi}{T_{0}}\right) t=\frac{\pi}{2} \\\Rightarrow t=\frac{T_{0} \cdot T_{m}}{4\left(T_{0}-T_{m}\right)}=16,36 \mathrm{~min}$.\\ b) $\alpha_{m}-\alpha_{0}=2 \pi \Rightarrow t=\frac{T_{0} \cdot T_{m}}{T_{0}-T_{m}}=65,45 \mathrm{~min}=1,09 \mathrm{~h}$\\ Unde: $T_{0}=12 \mathrm{~h}=12 \cdot 3600=43.200 \mathrm{~s}; \quad T_{m}=1 \mathrm{~h}=3600 \mathrm{~s}$.\\"
"1. MECANICĂ","1.51","Un corp cade liber de la înălțimea $h$, iar altul este lansat simultan pe vertícală de la suprafața Pământului. Ce înălțime maximă va atinge al doilea mobil, știind că ambele corpuri ating simultan solul.\\","$h$","$h / 2$","$h / 4$","$2 h$","$\sqrt{h}$","$h / 3$","Corneliu Ghizdeanu","N/A","C","Se cere: $h_{\max }=\frac{v_{0}^{2}}{2 g}$.\\ Pentru primul corp: $h=\frac{g t_{1}^{2}}{2} \Rightarrow t_{1}=\sqrt{2 h / g}$.\\ Pentru al doilea corp: $t_{2}=t_{u_{2}}+t_{c_{2}}=2 t_{u_{2}}=2 \frac{v_{0}}{g}$.\\ Din condiția ca $t_{1}=t_{2}$ rezultă:\\ $\sqrt{2 h / g}=2 \frac{v_{0}}{g} \Rightarrow \frac{2 h}{g}=4 \frac{v_{0}^{2}}{g^{2}} \Rightarrow v_{0}^{2}=\frac{h g}{2} \Rightarrow h_{\max }=\frac{h}{4}$.\\"
